date,open,high,low,close,volume
12/7/20 7:00,9255.58,9267.13,9253.07,9253.58,466.144295
12/7/20 7:30,9253.9,9259.68,9242.9,9255.92,378.662489
12/7/20 8:00,9255.95,9273.2,9254.53,9264.64,421.261566
12/7/20 8:30,9264.64,9266.5,9250,9254.52,308.477258
12/7/20 9:00,9254.35,9262.28,9241.51,9257.6,512.64356
12/7/20 9:30,9257.59,9262.83,9253.31,9262.12,357.260439
12/7/20 10:00,9262.12,9268,9254.81,9266.32,411.489762
12/7/20 10:30,9266.28,9271.97,9257.03,9258.16,476.52823
12/7/20 11:00,9258.15,9261.65,9245.48,9253.43,451.99499
12/7/20 11:30,9253.43,9255,9242.08,9245.28,612.100378
12/7/20 12:00,9245.28,9266.01,9243,9264.47,500.914703
12/7/20 12:30,9264.47,9271.74,9255.28,9267.28,431.554196
12/7/20 13:00,9267.28,9345,9212.12,9236.06,3265.311015
12/7/20 13:30,9237.15,9245.84,9182,9210,3217.911424
12/7/20 14:00,9210,9225.5,9197.84,9215.5,799.889948
12/7/20 14:30,9215.5,9228.32,9210,9216.34,480.712489
12/7/20 15:00,9216.34,9220.34,9208,9212.1,535.518174
12/7/20 15:30,9212.1,9226.53,9207,9215.69,506.136595
12/7/20 16:00,9215.75,9223.26,9203.32,9216.86,681.706117
12/7/20 16:30,9216.86,9224.37,9210.59,9216.23,455.151778
12/7/20 17:00,9216.24,9218.62,9207.75,9210,323.472922
12/7/20 17:30,9210.19,9220,9206.1,9216.83,226.43874
12/7/20 18:00,9216.85,9223.56,9209.47,9213.44,394.459358
12/7/20 18:30,9213.44,9218.88,9209.74,9218.54,209.230255
12/7/20 19:00,9218.54,9218.54,9183.05,9196.53,595.950278
12/7/20 19:30,9196.52,9235,9157.5,9220.28,1220.401945
12/7/20 20:00,9220.28,9232.87,9212.83,9229.13,415.944123
12/7/20 20:30,9229.14,9232.11,9218.38,9230.87,335.457485
12/7/20 21:00,9230.86,9230.94,9220.39,9227.15,207.734961
12/7/20 21:30,9227.12,9272.72,9226.78,9260.6,802.175892
12/7/20 22:00,9260.62,9327,9260.62,9286.82,1738.897113
12/7/20 22:30,9286.8,9298.48,9272.72,9298.46,519.576133
12/7/20 23:00,9298.47,9303.72,9272,9285.67,922.489279
12/7/20 23:30,9285.67,9305,9277,9302.75,1009.610691
13/7/20 0:00,9303.31,9321.34,9279.27,9286.9,1033.848935
13/7/20 0:30,9286.98,9291.8,9265.53,9275.81,776.776621
13/7/20 1:00,9275.82,9288.21,9271.87,9281.08,761.245395
13/7/20 1:30,9281.01,9307.76,9277.77,9284.56,1133.969895
13/7/20 2:00,9284.56,9290.82,9274.99,9285.28,512.7506
13/7/20 2:30,9285.28,9288.45,9275,9284.16,463.301544
13/7/20 3:00,9284.21,9289.79,9279.46,9280,347.575253
13/7/20 3:30,9280,9280.43,9270.92,9271.99,413.656431
13/7/20 4:00,9271.99,9284.99,9269.62,9273.58,537.322753
13/7/20 4:30,9273.58,9277.01,9264.6,9269.22,570.373831
13/7/20 5:00,9269.21,9285,9267.57,9281.01,632.447161
13/7/20 5:30,9281,9286.59,9274.75,9284.97,700.383242
13/7/20 6:00,9284.98,9291,9271.91,9274.52,785.926587
13/7/20 6:30,9274.44,9279.5,9244.55,9260.19,1020.752971
13/7/20 7:00,9260.18,9282.97,9260.03,9270.2,851.520994
13/7/20 7:30,9270.2,9279.48,9257.68,9270.01,681.589549
13/7/20 8:00,9270.01,9290,9268,9280.78,939.949418
13/7/20 8:30,9280.95,9289.18,9264.17,9283.12,968.651141
13/7/20 9:00,9283.12,9291.99,9277.01,9280,971.673185
13/7/20 9:30,9280,9286.7,9273.11,9284.2,644.719691
13/7/20 10:00,9284.23,9304.56,9266.21,9276,1361.316054
13/7/20 10:30,9276.04,9292.55,9268.86,9289.02,929.05089
13/7/20 11:00,9289.27,9310,9287,9293.44,1109.101532
13/7/20 11:30,9293,9318,9287.87,9309.04,939.903738
13/7/20 12:00,9309.03,9343.82,9278,9292.2,1768.689967
13/7/20 12:30,9292.2,9326,9290.13,9315.75,1220.323956
13/7/20 13:00,9315.75,9325,9293,9318.07,1242.436922
13/7/20 13:30,9318.07,9333.99,9304.74,9316.94,987.424275
13/7/20 14:00,9316.95,9329.9,9307.04,9326.89,667.732199
13/7/20 14:30,9326.88,9328.4,9301.72,9303.02,839.70585
13/7/20 15:00,9303.62,9320.4,9301.72,9315.08,781.539657
13/7/20 15:30,9315.09,9316.08,9281.15,9290.38,1107.127224
13/7/20 16:00,9290.38,9303,9288.65,9295.16,764.436994
13/7/20 16:30,9295.17,9305,9289,9303.06,490.980801
13/7/20 17:00,9303.07,9323,9302.7,9316,1054.781604
13/7/20 17:30,9316.13,9322.93,9305.23,9316.3,708.027976
13/7/20 18:00,9316.3,9316.3,9285,9288.41,1116.308327
13/7/20 18:30,9288.66,9291.55,9268,9290.23,896.997823
13/7/20 19:00,9290.23,9290.23,9208.62,9222.29,2191.221819
13/7/20 19:30,9222.38,9242.72,9200.89,9235.07,2592.623085
13/7/20 20:00,9234.56,9239.45,9217.76,9231.18,1141.410661
13/7/20 20:30,9231.17,9271.85,9231.17,9252.77,956.124435
13/7/20 21:00,9252.76,9262.26,9239.51,9254.27,519.845675
13/7/20 21:30,9254.27,9265.61,9242.46,9252.61,523.574478
13/7/20 22:00,9252.61,9252.61,9220.16,9238.83,776.815929
13/7/20 22:30,9239.03,9248.9,9233.22,9242.07,477.281997
13/7/20 23:00,9242.08,9244.38,9227,9242.89,415.733701
13/7/20 23:30,9242.89,9250,9237.13,9242.62,411.116349
14/7/20 0:00,9242.61,9242.62,9221.58,9226.24,1350.321877
14/7/20 0:30,9226.23,9233.78,9220,9223.59,639.371753
14/7/20 1:00,9223.58,9244.03,9211.25,9238.98,716.143524
14/7/20 1:30,9238.97,9245.41,9234.02,9238.56,420.746168
14/7/20 2:00,9238.56,9246.72,9235.41,9240.91,437.660933
14/7/20 2:30,9240.91,9240.91,9222.63,9227.13,540.73517
14/7/20 3:00,9227.1,9236.11,9222.49,9227.77,487.288092
14/7/20 3:30,9227.78,9232.66,9216.67,9217.11,602.93746
14/7/20 4:00,9217.16,9218.59,9151,9181.62,2838.490221
14/7/20 4:30,9181.62,9193.05,9168.76,9189.97,855.428263
14/7/20 5:00,9189.96,9192.15,9169.8,9191.26,711.306685
14/7/20 5:30,9191.26,9195.25,9180.09,9188.15,636.772665
14/7/20 6:00,9188.18,9203.6,9180.76,9203.35,789.271259
14/7/20 6:30,9203.35,9203.68,9188,9188.99,569.914414
14/7/20 7:00,9189,9196.79,9184.99,9186.78,604.753077
14/7/20 7:30,9186.78,9191.01,9180,9181.01,565.44582
14/7/20 8:00,9181.2,9206.16,9179.09,9202.32,879.911844
14/7/20 8:30,9202.57,9210.31,9192.05,9193.83,870.082776
14/7/20 9:00,9193.86,9204.08,9190,9199.15,1267.10372
14/7/20 9:30,9199.15,9203.75,9191.11,9199.51,1103.98621
14/7/20 10:00,9199.52,9200.94,9171,9190,1340.944556
14/7/20 10:30,9190,9191,9169.75,9184.12,1476.495058
14/7/20 11:00,9184.11,9226.57,9113,9205.42,3004.773482
14/7/20 11:30,9205.42,9238.59,9205.02,9232.95,1400.860336
14/7/20 12:00,9232.81,9242,9209.12,9229.28,1460.351312
14/7/20 12:30,9227.36,9228.73,9204.27,9205.17,1006.392634
14/7/20 13:00,9205.18,9215,9199,9202.27,839.628106
14/7/20 13:30,9202.27,9225.08,9189.9,9201.81,1455.506433
14/7/20 14:00,9201.96,9206,9182.02,9198.99,792.123026
14/7/20 14:30,9198.84,9222.95,9196.93,9213.01,810.434479
14/7/20 15:00,9213.01,9222,9207.99,9218.71,1047.958136
14/7/20 15:30,9218.71,9239.2,9218.44,9219.21,1432.49928
14/7/20 16:00,9219.27,9234.8,9209.37,9220.53,1191.576723
14/7/20 16:30,9220,9237.06,9220,9228.28,1012.125896
14/7/20 17:00,9228.27,9242,9219.01,9228.8,1328.508172
14/7/20 17:30,9228.8,9275,9228.8,9248.23,1687.620537
14/7/20 18:00,9248.25,9257.77,9241.37,9252.92,1147.642585
14/7/20 18:30,9252.91,9260,9245.33,9249.4,982.611509
14/7/20 19:00,9249.4,9257,9242.28,9252.49,641.366066
14/7/20 19:30,9252.5,9270,9252.42,9268.92,733.192232
14/7/20 20:00,9268.89,9275,9258.95,9264.12,571.45643
14/7/20 20:30,9264.12,9276.54,9260.94,9268.93,621.459696
14/7/20 21:00,9268.94,9279.54,9235.79,9242.21,757.384824
14/7/20 21:30,9242.12,9248.43,9235.79,9241.36,309.007937
14/7/20 22:00,9241.37,9265.12,9240.76,9259.55,626.68651
14/7/20 22:30,9259.55,9268.22,9247.02,9255.31,496.144326
14/7/20 23:00,9255.31,9266.95,9249.55,9264.91,394.220653
14/7/20 23:30,9264.91,9267.62,9251.07,9255.85,315.909644
15/7/20 0:00,9255.85,9276.49,9254.86,9265.42,752.707436
15/7/20 0:30,9265.42,9269.25,9255.27,9261.04,595.605483
15/7/20 1:00,9261.05,9264.2,9240.91,9247.56,483.939421
15/7/20 1:30,9247.52,9254.94,9238.31,9251.46,326.7537
15/7/20 2:00,9251.47,9253.16,9240.1,9241.94,329.53289
15/7/20 2:30,9241.94,9249.36,9237.7,9241.42,418.060982
15/7/20 3:00,9241.41,9250.95,9237.3,9246.34,411.852018
15/7/20 3:30,9246.34,9250.47,9227.71,9234.85,448.843741
15/7/20 4:00,9234.86,9238.36,9222.57,9237.66,623.630413
15/7/20 4:30,9237.66,9247.07,9236.32,9245.88,375.826797
15/7/20 5:00,9245.89,9247.88,9240,9240.35,469.62037
15/7/20 5:30,9240.36,9248,9236.97,9244.4,375.071238
15/7/20 6:00,9244.41,9249.47,9233.65,9234.03,695.466184
15/7/20 6:30,9234.03,9237.47,9230,9234.77,561.055159
15/7/20 7:00,9234.77,9234.78,9218.67,9225.51,860.629335
15/7/20 7:30,9225.17,9235,9218.82,9231.21,790.780463
15/7/20 8:00,9231.2,9232.69,9209,9210.92,1030.263139
15/7/20 8:30,9210.92,9229.87,9200.26,9220.92,1108.834531
15/7/20 9:00,9220.93,9220.94,9200.06,9200.28,1006.572384
15/7/20 9:30,9200.28,9227.84,9188,9225.99,1057.960558
15/7/20 10:00,9225.99,9249.98,9220.84,9241.06,2043.473776
15/7/20 10:30,9241.06,9248.5,9236.79,9243.5,632.112973
15/7/20 11:00,9243.5,9248.98,9228.07,9247.7,974.914323
15/7/20 11:30,9247.71,9247.71,9212.43,9219.27,1175.507742
15/7/20 12:00,9219.22,9242.03,9211.99,9241.24,1076.88338
15/7/20 12:30,9241.25,9247.6,9232.86,9245.46,829.669349
15/7/20 13:00,9245.46,9246.82,9228.76,9235.27,848.388533
15/7/20 13:30,9236.09,9242.78,9218.47,9229.15,1032.600829
15/7/20 14:00,9229.14,9239.97,9221.39,9237.14,1177.511458
15/7/20 14:30,9237.14,9244.65,9232,9242.47,954.807428
15/7/20 15:00,9242.46,9248,9203.87,9229.79,1991.287299
15/7/20 15:30,9229.77,9230,9197,9204.98,1141.374531
15/7/20 16:00,9204.98,9215.43,9195,9209.98,1107.206311
15/7/20 16:30,9209.98,9215.25,9186.57,9211.37,862.71642
15/7/20 17:00,9211.36,9221.65,9209.97,9218.47,596.465488
15/7/20 17:30,9218.46,9225.06,9204.91,9206.84,555.802552
15/7/20 18:00,9206.84,9219.64,9206.84,9216.19,640.203507
15/7/20 18:30,9216.18,9216.2,9160.57,9186.71,1407.792402
15/7/20 19:00,9186.71,9195.46,9167.03,9191.44,1001.5824
15/7/20 19:30,9191.43,9199.56,9173.47,9185.46,951.885756
15/7/20 20:00,9185.46,9207.79,9179.06,9202.8,648.639651
15/7/20 20:30,9202.81,9223.32,9202.07,9219.48,621.300837
15/7/20 21:00,9219.48,9219.54,9205.2,9215.72,587.713529
15/7/20 21:30,9215.72,9237.27,9215.72,9231.78,1003.956173
15/7/20 22:00,9231.78,9234.17,9215.2,9217.58,495.533331
15/7/20 22:30,9217.63,9221.01,9206.32,9206.32,593.415421
15/7/20 23:00,9206.32,9206.37,9188.88,9204.13,893.710936
15/7/20 23:30,9204.1,9214.24,9196.74,9197.6,484.117088
16/7/20 0:00,9197.6,9205.28,9177.77,9191.52,793.933968
16/7/20 0:30,9191.53,9219,9191.32,9213.54,508.192406
16/7/20 1:00,9213.55,9221.99,9206.85,9220.38,490.169001
16/7/20 1:30,9220.39,9222.64,9210.38,9221.6,444.740854
16/7/20 2:00,9221.61,9226.15,9205.01,9206.87,488.647096
16/7/20 2:30,9206.86,9210.1,9200,9200.99,376.857124
16/7/20 3:00,9200.99,9206.79,9194.01,9197.86,518.069036
16/7/20 3:30,9197.9,9204.19,9192,9203.59,487.698405
16/7/20 4:00,9203.58,9216.82,9202.15,9214,398.120479
16/7/20 4:30,9214,9215.85,9202.69,9204.01,597.735599
16/7/20 5:00,9204.01,9204.86,9190.62,9201.07,633.527495
16/7/20 5:30,9201.06,9210,9191.01,9199.02,592.739602
16/7/20 6:00,9199.02,9207.04,9198.06,9206.03,482.399759
16/7/20 6:30,9206.04,9208,9151.99,9177.11,1661.54747
16/7/20 7:00,9177.11,9177.47,9084,9132.44,4100.735961
16/7/20 7:30,9132.44,9153.47,9120,9123.69,1179.918553
16/7/20 8:00,9123.69,9140,9106.12,9126.83,1118.021018
16/7/20 8:30,9126.83,9128.14,9101.5,9123.01,1079.547131
16/7/20 9:00,9123.02,9123.02,9056.17,9089.71,2342.681808
16/7/20 9:30,9089.7,9092.57,9053,9069.98,2123.423615
16/7/20 10:00,9069.96,9085.84,9047.25,9073.06,1930.391008
16/7/20 10:30,9073.05,9100,9070.82,9100,1418.340125
16/7/20 11:00,9100,9109,9085,9103.17,1041.349829
16/7/20 11:30,9103.16,9107.19,9078.7,9081.61,769.270527
16/7/20 12:00,9081.62,9105.75,9078.91,9094.95,882.689071
16/7/20 12:30,9095,9095.32,9080,9080,648.660956
16/7/20 13:00,9080,9098.24,9079.64,9084.01,844.696758
16/7/20 13:30,9084,9092.16,9069.31,9082.66,980.856036
16/7/20 14:00,9082.67,9089.85,9069.99,9085,867.144861
16/7/20 14:30,9085,9120,9083.55,9110.64,1218.74788
16/7/20 15:00,9110.64,9130.1,9099.76,9123.58,1073.203165
16/7/20 15:30,9123.59,9128.09,9111.45,9125.26,784.774118
16/7/20 16:00,9125.25,9143.65,9122.15,9123.14,1256.168408
16/7/20 16:30,9123.49,9128.45,9112.09,9116.56,682.861588
16/7/20 17:00,9116.55,9132.72,9115.05,9126.33,611.993805
16/7/20 17:30,9126.33,9137,9121.01,9125.21,968.54008
16/7/20 18:00,9125.21,9149,9121,9141.41,778.169651
16/7/20 18:30,9141.24,9153,9123.91,9125.19,849.355772
16/7/20 19:00,9125.19,9130,9120.27,9125.05,548.77747
16/7/20 19:30,9125.4,9131.59,9120.33,9126.13,529.819325
16/7/20 20:00,9126.13,9133,9100,9101.65,789.415278
16/7/20 20:30,9101.64,9112.01,9091.1,9111.19,677.996651
16/7/20 21:00,9111.22,9121.5,9111.22,9118.82,404.005838
16/7/20 21:30,9118.83,9137.41,9117.9,9126.11,362.082081
16/7/20 22:00,9126.1,9146.35,9126.1,9139.18,461.438199
16/7/20 22:30,9139.18,9142.16,9128.68,9138.13,446.445147
16/7/20 23:00,9138.13,9147.9,9127.21,9133.25,553.72227
16/7/20 23:30,9133.26,9144.32,9130,9133.72,575.948914
17/7/20 0:00,9133.72,9142.06,9122.99,9125.11,574.63391
17/7/20 0:30,9125.13,9130,9114.83,9117.47,417.247749
17/7/20 1:00,9117.47,9134.23,9116.15,9132.04,427.759443
17/7/20 1:30,9132.09,9140,9118.03,9118.05,462.158608
17/7/20 2:00,9118.05,9132,9115.01,9129.12,455.689284
17/7/20 2:30,9129.13,9135,9122.39,9123.85,411.46123
17/7/20 3:00,9123.86,9126,9116.6,9117.39,317.884334
17/7/20 3:30,9117.39,9122.14,9105.11,9119.81,450.847693
17/7/20 4:00,9119.81,9125.88,9113.27,9117.61,352.964945
17/7/20 4:30,9117.6,9122.04,9105.39,9115.95,640.456222
17/7/20 5:00,9115.95,9122.02,9105.12,9113.73,483.00894
17/7/20 5:30,9113.73,9113.73,9089.81,9102.39,1111.525238
17/7/20 6:00,9102.39,9133.93,9102.38,9130.17,767.983484
17/7/20 6:30,9130.17,9133.44,9117.05,9121.64,505.809107
17/7/20 7:00,9121.64,9133.22,9119.06,9119.6,608.319795
17/7/20 7:30,9119.6,9122.7,9107,9109.94,691.574249
17/7/20 8:00,9109.94,9115.97,9105.72,9106.82,588.637876
17/7/20 8:30,9106.75,9112.22,9095.23,9109.99,751.166404
17/7/20 9:00,9110,9110.84,9100.29,9110.1,619.166646
17/7/20 9:30,9110.09,9126.83,9107.94,9123,845.292237
17/7/20 10:00,9123,9128.49,9115,9127.99,604.841606
17/7/20 10:30,9128,9129.37,9112.05,9117.69,542.03353
17/7/20 11:00,9117.8,9120.96,9108.32,9113.86,563.760452
17/7/20 11:30,9113.86,9142.07,9101,9138.92,961.583244
17/7/20 12:00,9138.92,9186.83,9138.92,9171.2,1935.261047
17/7/20 12:30,9171.3,9178.92,9155.58,9162.87,837.759453
17/7/20 13:00,9162.88,9174,9145,9157.37,675.435311
17/7/20 13:30,9157.38,9164.97,9150.37,9161.58,637.924554
17/7/20 14:00,9161.52,9163.24,9142.77,9143.86,642.704298
17/7/20 14:30,9143.84,9153.35,9139.91,9152.19,673.47082
17/7/20 15:00,9152.18,9164.54,9152.18,9158.42,581.697187
17/7/20 15:30,9158.42,9158.43,9143.08,9148.37,747.533116
17/7/20 16:00,9148.16,9162.38,9148,9158.06,679.372603
17/7/20 16:30,9158.06,9158.99,9142,9152.09,502.936077
17/7/20 17:00,9152.08,9152.09,9128,9148.44,789.934029
17/7/20 17:30,9148.45,9155,9146.96,9149.87,427.906368
17/7/20 18:00,9149.87,9163.01,9148.54,9163.01,448.257487
17/7/20 18:30,9163,9170,9159.97,9161.74,899.81748
17/7/20 19:00,9161.73,9162.38,9152.55,9156.06,339.871834
17/7/20 19:30,9156.06,9168.94,9153.9,9164.75,380.384828
17/7/20 20:00,9164.74,9180,9155.89,9160,651.451898
17/7/20 20:30,9159.99,9160.5,9151.95,9155.45,260.23462
17/7/20 21:00,9155.45,9161.57,9149.89,9159.62,253.880983
17/7/20 21:30,9159.62,9164.37,9147.2,9151.38,328.896041
17/7/20 22:00,9151.38,9158.56,9144.05,9156.64,303.223025
17/7/20 22:30,9156.63,9162.89,9151.96,9162.82,257.609699
17/7/20 23:00,9162.82,9167.94,9157.25,9163.84,368.549057
17/7/20 23:30,9163.83,9164.7,9153.83,9154.32,274.4407
18/7/20 0:00,9154.31,9168.88,9147.15,9164.25,569.093749
18/7/20 0:30,9164.25,9165.73,9146.91,9149.97,652.883321
18/7/20 1:00,9149.98,9155.2,9146.68,9152,584.619529
18/7/20 1:30,9152.01,9154.94,9139.78,9140.44,351.471891
18/7/20 2:00,9140.43,9145.99,9121.1,9126.26,707.299263
18/7/20 2:30,9126.26,9144.73,9123.49,9142.24,598.810885
18/7/20 3:00,9142.24,9142.25,9126.59,9129.18,362.149409
18/7/20 3:30,9129.17,9140.78,9123.88,9135.02,405.233306
18/7/20 4:00,9135.01,9140.59,9127.73,9140.11,374.911432
18/7/20 4:30,9140.1,9146.34,9136.95,9140.54,378.413986
18/7/20 5:00,9140.54,9143.61,9130.79,9134.38,226.443656
18/7/20 5:30,9134.39,9138.9,9128.9,9135.63,380.294315
18/7/20 6:00,9135.63,9138.93,9132.75,9138.54,263.44476
18/7/20 6:30,9138.65,9139.39,9131.87,9133.47,322.748062
18/7/20 7:00,9133.48,9137,9130.56,9135.78,309.562235
18/7/20 7:30,9135.79,9138.83,9131.98,9132.37,327.001624
18/7/20 8:00,9132.36,9132.75,9126.37,9128.85,468.753251
18/7/20 8:30,9128.84,9158.34,9123.92,9153.42,521.350155
18/7/20 9:00,9153.42,9219.3,9153.42,9175.94,2031.84657
18/7/20 9:30,9175.95,9185,9161.17,9165.83,626.539112
18/7/20 10:00,9165.9,9179.18,9165.71,9167.29,492.273554
18/7/20 10:30,9167.24,9173.87,9164.98,9166.97,324.435754
18/7/20 11:00,9166.96,9175.59,9166.94,9169.26,416.108834
18/7/20 11:30,9169.24,9170.86,9157.05,9159.9,437.052431
18/7/20 12:00,9159.91,9169.27,9159.41,9166.24,333.956362
18/7/20 12:30,9166.25,9174.59,9165.11,9165.69,403.613557
18/7/20 13:00,9165.7,9175,9162.98,9166.85,420.559205
18/7/20 13:30,9166.84,9172.05,9158.43,9167.54,401.911939
18/7/20 14:00,9167.5,9168.52,9153.42,9155,533.098653
18/7/20 14:30,9155,9165,9153.53,9163.66,342.819631
18/7/20 15:00,9163.66,9170,9163.66,9164.59,466.558846
18/7/20 15:30,9164.58,9171.23,9164.58,9169.57,366.101213
18/7/20 16:00,9169.57,9172.25,9158.55,9161.33,484.81824
18/7/20 16:30,9161.29,9167.43,9158.8,9164.57,461.344038
18/7/20 17:00,9164.57,9173.81,9164.12,9167.09,520.748676
18/7/20 17:30,9167.13,9170.84,9163.21,9169.63,355.511459
18/7/20 18:00,9169.63,9195,9165.92,9189.73,785.198818
18/7/20 18:30,9189.73,9197.5,9181.71,9183,637.650779
18/7/20 19:00,9183,9189.72,9179.3,9181.69,426.124832
18/7/20 19:30,9181.69,9200,9147.92,9163.84,1088.610116
18/7/20 20:00,9163.85,9178.23,9156.49,9167.95,446.722677
18/7/20 20:30,9168,9179.29,9166.67,9172.09,264.219933
18/7/20 21:00,9172.09,9173.85,9162.43,9164.44,292.877214
18/7/20 21:30,9164.44,9173.33,9162.35,9171.15,176.646141
18/7/20 22:00,9171.13,9175.92,9167.47,9167.63,280.990709
18/7/20 22:30,9167.63,9171.25,9161.85,9164.73,323.983476
18/7/20 23:00,9164.74,9175.31,9164.32,9170.27,293.599599
18/7/20 23:30,9170.27,9175.22,9164.39,9170.28,314.13426
19/7/20 0:00,9170.3,9180.79,9168.34,9179.2,378.541902
19/7/20 0:30,9179.19,9179.9,9174.54,9177.82,238.410602
19/7/20 1:00,9177.82,9179.17,9169.44,9173.02,347.368142
19/7/20 1:30,9173.01,9175,9159.32,9161.89,414.262494
19/7/20 2:00,9161.88,9170,9153.94,9168.68,329.693071
19/7/20 2:30,9168.67,9168.68,9155.18,9157.52,365.61389
19/7/20 3:00,9157.53,9157.53,9140.38,9153.97,572.346257
19/7/20 3:30,9153.97,9158.54,9150.22,9153.41,320.743732
19/7/20 4:00,9153.41,9160,9145.2,9159.6,404.524571
19/7/20 4:30,9159.6,9159.65,9151.64,9153.22,300.647505
19/7/20 5:00,9153.22,9153.22,9144.21,9146.76,266.660609
19/7/20 5:30,9146.76,9156.55,9142,9143.79,432.812058
19/7/20 6:00,9143.79,9154.68,9139.27,9153.13,514.5515
19/7/20 6:30,9153.13,9158.11,9151.53,9157.4,252.693191
19/7/20 7:00,9157.43,9157.93,9153.57,9155.76,309.179169
19/7/20 7:30,9155.78,9157,9154.19,9154.78,261.118575
19/7/20 8:00,9154.79,9155.08,9142.99,9146.93,394.363165
19/7/20 8:30,9146.94,9156.2,9138.81,9155.77,461.035373
19/7/20 9:00,9155.73,9156.2,9143.99,9145.72,360.155099
19/7/20 9:30,9145.72,9154.79,9143,9153.89,366.747124
19/7/20 10:00,9153.89,9154,9101.35,9112.69,1587.474788
19/7/20 10:30,9112.68,9128.42,9105.09,9124.94,713.991867
19/7/20 11:00,9124.93,9131.69,9111.39,9127.77,675.230391
19/7/20 11:30,9127.77,9136.24,9122.35,9124.41,432.298751
19/7/20 12:00,9124.41,9125.15,9110,9117.44,703.73676
19/7/20 12:30,9117.44,9136.81,9113.84,9132.32,510.521404
19/7/20 13:00,9132.46,9133.22,9118.83,9131.59,392.443561
19/7/20 13:30,9131.62,9135,9120,9127.04,494.565004
19/7/20 14:00,9127.05,9134.92,9122,9134.92,420.337511
19/7/20 14:30,9134.92,9135,9126.46,9131.3,332.720719
19/7/20 15:00,9131.3,9135.51,9128.13,9133.61,340.582243
19/7/20 15:30,9133.62,9134.82,9118,9119.89,734.023511
19/7/20 16:00,9120.59,9133.59,9116.31,9132.77,599.242978
19/7/20 16:30,9132.76,9171.11,9126.98,9148.15,867.190097
19/7/20 17:00,9148.02,9156.58,9137.04,9152.04,438.323792
19/7/20 17:30,9152.05,9158.65,9145.88,9150.94,491.4769
19/7/20 18:00,9150.96,9155.68,9144.78,9151.01,397.510487
19/7/20 18:30,9151.01,9161.96,9151,9156.54,373.953359
19/7/20 19:00,9156.54,9162.23,9147.52,9158.19,436.274179
19/7/20 19:30,9158.19,9165.54,9153.24,9165.44,365.449737
19/7/20 20:00,9165.45,9169.47,9153.7,9156.92,401.22586
19/7/20 20:30,9156.92,9171.69,9153.27,9165.39,774.852019
19/7/20 21:00,9165.4,9175.93,9161.18,9161.32,625.937119
19/7/20 21:30,9161.32,9177.01,9154.68,9170.01,460.887484
19/7/20 22:00,9170,9177.41,9162.45,9172.76,419.786626
19/7/20 22:30,9172.75,9204.74,9167,9185.76,2346.600873
19/7/20 23:00,9185.76,9232.27,9185.76,9212.64,1688.29752
19/7/20 23:30,9212.66,9223.29,9204.08,9208.99,735.615848
20/7/20 0:00,9208.99,9221.52,9193.88,9202.4,841.914591
20/7/20 0:30,9202.4,9208.58,9180,9187.96,741.979696
20/7/20 1:00,9187.96,9192.98,9181,9191.48,405.147044
20/7/20 1:30,9191.48,9192.22,9175.83,9177.55,538.242593
20/7/20 2:00,9177.59,9191.01,9174.35,9189.68,556.907191
20/7/20 2:30,9189.67,9192.7,9185,9188.72,368.051802
20/7/20 3:00,9188.73,9193.79,9184.92,9188.91,590.572491
20/7/20 3:30,9188.91,9192.1,9179.48,9191.99,398.554797
20/7/20 4:00,9191.98,9192.73,9180.59,9180.68,440.680758
20/7/20 4:30,9180.68,9185.64,9173.6,9180.28,409.316148
20/7/20 5:00,9180.28,9184.31,9179.85,9183.78,374.913069
20/7/20 5:30,9183.79,9194.31,9183.75,9193.86,456.262623
20/7/20 6:00,9193.83,9193.84,9181.67,9185.79,546.817456
20/7/20 6:30,9185.79,9186.89,9179.06,9180.59,547.153435
20/7/20 7:00,9180.59,9182.07,9171.22,9172.98,767.094425
20/7/20 7:30,9172.98,9181.86,9172,9180.72,885.666648
20/7/20 8:00,9180.72,9189.87,9177.57,9189.18,654.963396
20/7/20 8:30,9189.19,9189.43,9178.82,9188.31,719.895631
20/7/20 9:00,9188.32,9190,9182.75,9187.08,1038.097343
20/7/20 9:30,9187.12,9190,9181.63,9184,733.72353
20/7/20 10:00,9184.01,9185.34,9174.77,9177.17,667.240776
20/7/20 10:30,9177.19,9180.78,9131,9155.34,1800.304991
20/7/20 11:00,9155.35,9163.87,9141.02,9156.31,1108.151449
20/7/20 11:30,9156.28,9159.7,9145.49,9147.75,632.332909
20/7/20 12:00,9147.72,9162.56,9140.82,9160.31,915.512151
20/7/20 12:30,9160.31,9165.13,9155.64,9162.38,838.600254
20/7/20 13:00,9162.39,9163.64,9151.65,9154.72,917.325176
20/7/20 13:30,9154.79,9162.19,9142.02,9148.4,843.317035
20/7/20 14:00,9148.4,9175.25,9146.16,9171.69,867.387863
20/7/20 14:30,9171.68,9177.38,9165.1,9169.99,775.092332
20/7/20 15:00,9169.99,9174.91,9165,9173.74,697.916479
20/7/20 15:30,9173.74,9179.75,9169.56,9173.75,744.49103
20/7/20 16:00,9173.82,9175.13,9165.38,9169.95,691.715855
20/7/20 16:30,9169.94,9175.65,9160.15,9175.64,700.869984
20/7/20 17:00,9175.64,9192.99,9175.64,9184.3,1032.909392
20/7/20 17:30,9184.31,9203.6,9184.31,9192.06,982.423865
20/7/20 18:00,9192.06,9198.3,9174.65,9182.62,817.421525
